,content,date,like,tags,name,overlap,place
594,"✅ #완주_숲속의작은집..도심에서 벗어나 자연 속에서 조용하게 힐링하기 좋은 ""숲속의작은집"" 넓은 잔디 마당을 품은 작지만 포근한 공간에서 누구에게도 방해받지 않고 휴식하기 좋다..계절의 흐름에 따라 뒤바뀌는 자연을 바라보기 좋은 공간은 거실, 주방 그리고 다락방 침실까지 아기자기하게 꾸며져 부족함없이 쉴 수 있는 공간. 피크닉이나 캠핑하기에도 좋으며 새소리, 바람소리를 배경삼아 우리만의 공간을 누릴수 있다..TV가 없는 만큼 서로에게 집중할 수 있는 시간을 가질수 있으며 별이 쏟아질듯한 밤하늘을 바라보며 하루를 마무리할 수 있다. 전주한옥마을, 편백나무숲, 소양호수 등 주변 관광지와도 가까운 위치에 있어서 관광하기에 좋다..✔ 더 많은 완주숙소는 #감성숙소_완주✔ 더 많은 전라북도숙소는 #감성숙소_전라북도..#전라북도 #완주 #숲속의작은집- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍숲속의작은집📍전북 완주군 상관면 마자리📍평일 130,000원대 (비수기 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @_sim_koong2insta by @hyeon_dyoinsta by @m_m_68uinsta by @ys._choiinsta by @go_eunniblog by @jin73730702blog by @hyeondyo.#완주여행 #완주펜션 #완주숙소 #완주독채펜션 #전북펜션 #전북여행 #전북독채펜션 #전주근교펜션 #전주펜션 #감성숙소 #독채펜션 #에어비앤비 #리틀포레스트 #언택트여행",2021-04-09,2092,"['#완주_숲속의작은집..도심에서', '#감성숙소_완주✔', '#감성숙소_전라북도..', '#전라북도', '#완주', '#숲속의작은집-', '#완주여행', '#완주펜션', '#완주숙소', '#완주독채펜션', '#전북펜션', '#전북여행', '#전북독채펜션', '#전주근교펜션', '#전주펜션', '#감성숙소', '#독채펜션', '#에어비앤비', '#리틀포레스트', '#언택트여행']['#완주', '#숲속의작은집', '#완주숙소', '#완주여행', '#완주숙소추천', '#완주감성숙소', '#감성숙소']",숲속의작은집,0,강원도 정선군 여량면 구절리 268-3
595,"✅ #제주_과수원집소원재..서귀포시 한남리 조용한 시골 마을에 위치한 ""과수원집소원재"" 새소리, 바람소리를 만끽하며 조용한 과수원 안에서 힐링하기 좋은 공간..앞집과 뒷집으로 나누어진 두 공간은 다른 이들과 크게 부딪히지 않을만큼 충분한 개별 공간으로 나뉘어져있다. 한옥의 분위기를 담은 앞집은 포근한 햇살을 만끽할 수 있는 거실과 침실로 나뉘어져있어서 정원을 바라보며 책을 읽거나 음악을 듣기에 좋다. 창문 밖으로 보이는 과수원이 매력적인 뒷집은 침실과 거실, 다도를 즐길수 있는 누마루로 나뉘어져있어서 귤나무를 바라보며 조용한 사색을 즐길 수 있다..조용히 쉬어가는 공간을 선물하고 싶은 주인장의 감성에 따라 주방이나 TV가 없지만 정성이 가득담긴 조식과 함께 자연이 선물해주는 소리를 만끽할 수 있다. 곳곳에 빠짐없이 주인장의 애정이 가득 담긴 따스한 공간에서 소중한 추억을 선물 받을수 있는 공간..✔ 더 많은 서귀포숙소는 #감성숙소_서귀포✔ 더 많은 제주숙소는 #감성숙소_제주..#제주 #서귀포 #과수원집소원재- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍과수원집소원재📍제주 서귀포시 남원읍 남한로 418-11📍평일 150,000원 (비수기 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @93_hyemininsta by @weeny_beenyinsta by @belazy.bnb insta by @_g_suninsta by @nnno__ab.#제주여행 #제주펜션 #제주독채펜션 #제주숙소 #제주도독채펜션 #제주도여행 #제주도펜션 #서귀포여행 #서귀포숙소 #서귀포펜션 #감성숙소",2021-04-07,11269,"['#제주_과수원집소원재..서귀포시', '#감성숙소_서귀포✔', '#감성숙소_제주..', '#제주', '#서귀포', '#과수원집소원재-', '#제주여행', '#제주펜션', '#제주독채펜션', '#제주숙소', '#제주도독채펜션', '#제주도여행', '#제주도펜션', '#서귀포여행', '#서귀포숙소', '#서귀포펜션', '#감성숙소']['#과수원집소원재', '#숙소다녀왔습니다_제주📍제주']['#제주', '#제주여행', '#제주도', '#서귀포', '#제주숙소', '#과수원집소원재', '#감성숙소', '#숙소추천', '#제주숙소추천', '#남원읍', '#제주감성숙소']",과수원집소원재,0,제주특별자치도 서귀포시 남원읍 한남리 335-10
596,"✅ #제천_수페23..숲 속에 둘러 쌓인 공간에 동남아 리조트를 모티브해 만든 ""수페23"" 자연이 만들어내는 아름다운 풍경을 즐길 수 있으며 최근 1월에 오픈한 공간인 만큼 깔끔하면서 모던함을 갖춘 공간이다. .총 8개 객실로 나뉘어진 공간은 복층형 풀빌라부터 스파와 옥탑방, 스탠다드 스타일까지 다양하게 갖추고 있어서 연인, 친구, 가족들과 취향대로 골라갈 수 있다. 여름에는 수영을, 봄가을에는 패들 보트를, 겨울에는 눈썰매를 즐길 수 있는 야외 수영장이 있으며 실내 온수풀이나 스파 이용에 추가 요금이 없는 숙소라 편하게 물놀이를 즐길 수 있는 공간. 또한 금수산을 바라보며 즐길 수 있는 개별 바비큐 공간까지 갖추고 있어 숙소 안에만 머물러도 충분하다..소나무 숲속에 둘러 쌓인 공간에서 바람소리, 새소리를 배경 삼아 지친 일상에서 벗어나 조용히 힐링할 수 있다. 청풍문화단지, 청풍호반 케이블카 등 주변 관광지와도 가까운 위치에 있어서 관광하기에도 좋다..✔ 더 많은 제천숙소는 #감성숙소_제천✔ 더 많은 충청북도숙소는 #감성숙소_충청북도..#충청북도 #제천 #수페23- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍수페23📍충북 제천시 수산면 옥순봉로6길 39-1📍평일 220,000원 (객실마다 가격 상이, 비수기 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @dalkom.jinsta by @dan_16_ insta by @bbae_aaminsta by @soope23_official_blog by @dorothy710.#제천여행 #제천펜션 #제천풀빌라 #제천독채펜션 #제천숙소 #충북펜션 #충북여행 #충북독채펜션 #감성숙소 #풀빌라 #온수풀빌라 #커플펜션 #신축펜션",2021-03-31,1782,"['#제천_수페23..숲', '#감성숙소_제천✔', '#감성숙소_충청북도..', '#충청북도', '#제천', '#수페23-', '#제천여행', '#제천펜션', '#제천풀빌라', '#제천독채펜션', '#제천숙소', '#충북펜션', '#충북여행', '#충북독채펜션', '#감성숙소', '#풀빌라', '#온수풀빌라', '#커플펜션', '#신축펜션']['#수페23⠀-', '#숙소다녀왔습니다_제천📍충북']['#제천', '#제천여행', '#제천숙소', '#수페23', '#제천풀빌라', '#감성숙소', '#숙소추천', '#풀빌라추천', '#온수풀빌라', '#제천숙소추천', '#제천핫플']",수페,0,
597,"✅ #사천_놀개펜션..남해 바다를 바라보며 우리만의 시간을 보낼수 있는 ""놀개펜션"" 강아지 동반이 가능한 애견 펜션으로 사랑하는 가족, 연인, 친구와 함께 소중한 추억을 선물받을수 있는 공간..외부부터 깔끔한 화이트톤으로 꾸며져있으며 내부에는 원목과 골드톤의 인테리어가 아기자기하게 꾸며져있다. 복층 구조로 되어있는데 1층에는 주방과 거실, 화장실이 있으며 2층에는 바다를 한눈에 바라볼수 있는 통창이 나있는 침실이 있다. 가장 매력적인 공간은 야외 테라스, 강아지와 함께 즐길수 있는 넓은 노천탕부터 뛰어놀수 있는 넓은 마당, 감각적으로 꾸며진 바베큐 공간이 있어서 숙소에만 머물러도 충분하다..아직 정식 오픈한 공간이 아니라 예약 루트가 따로 없기때문에 사장님에게 직접 문의를 해야하는 약간의 불편함이 따르지만 그만한 가치가 충분한 공간. 시간의 흐름에 따라 뒤바뀌는 하늘과 바다의 풍경을 바라보며 오롯이 우리만의 공간에서 힐링하기 좋다..✔ 더 많은 사천숙소는 #감성숙소_사천✔ 더 많은 경상남도숙소는 #감성숙소_경상남도..#경상남도 #사천 #놀개펜션- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍놀개펜션📍경상남도 사천시 서포면 제비길 72📍가격, 예약 문의는 사장님 번호로 직접 문의- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @lilys2_s2 insta by @pure._nainsta by @cherrish.moment.#사천여행 #사천펜션 #사천독채펜션 #사천풀빌라 #사천숙소 #경남여행 #경남펜션 #경남독채펜션 #감성숙소 #애견펜션 #애견동반펜션 #노천탕",2021-03-22,1724,"['#사천_놀개펜션..남해', '#감성숙소_사천✔', '#감성숙소_경상남도..', '#경상남도', '#사천', '#놀개펜션-', '#사천여행', '#사천펜션', '#사천독채펜션', '#사천풀빌라', '#사천숙소', '#경남여행', '#경남펜션', '#경남독채펜션', '#감성숙소', '#애견펜션', '#애견동반펜션', '#노천탕']['#놀개펜션', '#숙소다녀왔습니다_사천📍경남']",놀개펜션,0,
598,"✅ #양평_별담하늘담..조용한 자연속에서 힐링하며 오롯이 우리만의 시간을 즐기기 좋은 ""별담하늘담"" 전체적으로 깔끔한 화이트톤으로 꾸며져있으며 확트인 천장과 통창들로 계절의 흐름에 따라 뒤바뀌는 풍경을 즐길수 있다..총 2개의 객실로 이루어져있기 때문에 다른이들과 크게 마주칠일 없이 프라이빗하게 즐길수 있다. 포근한 햇살을 맞으며 피로를 풀수 있는 욕조부터 어두워지면 매력이 더해지는 벽난로 가습기 조명까지 감성 가득한 여행을 즐기기 좋다..밤이 되면 쏟아질듯한 별들을 바라보며 사랑하는 연인, 친구, 가족과 함께 오붓한 시간을 보낼수 있는 공간. 근처에 편의점이 있지만 24시간 운영이 아니기때문에 필요한 물품을 미리 준비해가는 것을 추천..✔ 더 많은 양평숙소는 #감성숙소_양평✔ 더 많은 경기도숙소는 #감성숙소_경기도..#경기도 #양평 #별담하늘담- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍별담하늘담📍경기 양평군 용문면 중원산로 122-17📍평일 300,000원 (21년 3월 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @hodu_mangsanginsta by @falsenine89insta by @_nani.k .#양평여행 #양평펜션 #양평독채펜션 #양평풀빌라 #경기도펜션 #경기도여행 #경기도독채펜션 #감성숙소 #독채펜션 #풀빌라",2021-03-03,2382,"['#양평_별담하늘담..조용한', '#감성숙소_양평✔', '#감성숙소_경기도..', '#경기도', '#양평', '#별담하늘담-', '#양평여행', '#양평펜션', '#양평독채펜션', '#양평풀빌라', '#경기도펜션', '#경기도여행', '#경기도독채펜션', '#감성숙소', '#독채펜션', '#풀빌라']['#양양', '#별담하늘담', '#양양숙소', '#감성숙소', '#양양여행', '#양양숙소추천', '#양양독채펜션', '#양양감성숙소', '#양양풀빌라']['#태양스테이', '#별담하늘담', '#스테이보다', '#기억의사원', '#방아리코테지', '#숙소하다_파주', '#숙소하다_양평', '#숙소하다_남양주', '#숙소하다_가평˳˳사진', '#서울근교여행', '#서울근교나들이', '#서울근교숙소', '#서울근교가볼만한곳', '#용인숙소', '#가평숙소', '#남양주숙소', '#파주숙소', '#양평숙소', '#숙소추천', '#감성숙소', '#에어비앤비추천', '#에어비앤비']",별담하늘담,0,경기도 양평군 용문면 조현리 207-5
599,"✅ #남해_고운재..남해 망운산 끝자락에서 바다를 바라보며 한옥을 즐길수 있는 ""고운재"" 피톤치드 가득한 숲속에 자연친화적으로 지어진 전통한옥에 모던함을 더해 편리한 여행을 즐길수 있다..모든 객실에서 청량한 남해 바다를 즐길수 있는 누마루가 있어 시간의 흐름에 따라 바뀌는 그림같은 풍경을 바라보기에 좋은 공간. 총 5개의 객실을 갖추고 있지만 프라이빗함을 유지하기 때문에 다른이에게 크게 방해받지 않으며 최대 4인부터 8인까지 갈수 있어서 친구, 연인, 가족들과 가기에도 알맞다..자연속에서 고요함이 주는 휴식을 누리며 쏟아질듯한 밤하늘을 바라보며 하루를 마무리하기에도 좋다. 산속에 위치한 만큼 주변에 편의시설은 없기 때문에 들어가기전에 필요한 물품을 준비해가는 것을 추천..✔ 더 많은 남해숙소는 #감성숙소_남해✔ 더 많은 경상남도숙소는 #감성숙소_경상남도..#경상남도 #남해 #고운재- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍고운재📍경남 남해군 서면 남서대로 1886-65📍평일 150,000원 (12평형, 비수기 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @yu_dong_insta by @_smchoiceinsta by @gounjae_blog by @csm3363.#남해여행 #남해펜션 #남해독채펜션 #남해한옥펜션 #경남독채펜션 #경남여행 #경남펜션 #경남한옥펜션 #고운재한옥펜션 #오션뷰펜션",2021-02-17,63,"['#남해_고운재..남해', '#감성숙소_남해✔', '#감성숙소_경상남도..', '#경상남도', '#남해', '#고운재-', '#남해여행', '#남해펜션', '#남해독채펜션', '#남해한옥펜션', '#경남독채펜션', '#경남여행', '#경남펜션', '#경남한옥펜션', '#고운재한옥펜션', '#오션뷰펜션']['#남해', '#고운재', '#고운재펜션', '#남해숙소', '#남해여행', '#남해데이트', '#남해핫플', '#숙소추천', '#감성숙소', '#남해한옥펜션', '#부산근교']",고운재,0,
600,"✅ #공주_소호스테이..충남 공주 외곽 저수지 앞에서 자연과 힐링하기 좋은 ""소호스테이"" 드넓은 잔디밭과 넓은 저수지, 산이 만들어내는 그림같은 풍경을 숙소 어디에서도 즐길수 있다..화이트톤으로 꾸며진 깔끔한 공간은 아기자기한 소품으로 꾸며져있어서 주인장의 감성을 고스란이 느낄 수 있다. 작고 크게 난 창으로는 계절의 흐름에 따라 뒤바뀌는 꽃과 나무들을 즐길수 있으며 포토존처럼 꾸며진 공간도 많아 사진 찍기에도 좋다..체크인과 동시에 웰컴드링크와 피크닉 세트를 제공하고 있어서 소풍에 온듯한 느낌도 낼수 있다. 금~일요일만 숙소로 이용할수 있으며 평일에는 대관으로만 사용되고 블로그로만 예약이 가능한 점 참고할것..✔ 더 많은 공주숙소는 #감성숙소_공주✔ 더 많은 충청남도숙소는 #감성숙소_충청남도..#충청남도 #공주 #소호스테이- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍소호스테이📍충남 공주시 계룡면 신원사로 430-27📍주말 250,000원 (2인, 1박 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @__miniiminsta by @soho_stay insta by @seonuw_ .#공주여행 #공주펜션 #공주숙소 #공주독채펜션 #충남펜션 #충남여행 #충남독채펜션 #충남풀빌라 #감성숙소 #독채펜션 #대전근교여행 #세종근교여행",2021-02-12,2130,"['#공주_소호스테이..충남', '#감성숙소_공주✔', '#감성숙소_충청남도..', '#충청남도', '#공주', '#소호스테이-', '#공주여행', '#공주펜션', '#공주숙소', '#공주독채펜션', '#충남펜션', '#충남여행', '#충남독채펜션', '#충남풀빌라', '#감성숙소', '#독채펜션', '#대전근교여행', '#세종근교여행']['#충청남도', '#공주', '#공주여행', '#공주숙소', '#소호스테이', '#감성숙소', '#숙소추천', '#공죽숙소추천', '#독채펜션', '#펜캉스']['#공주', '#소호스테이', '#저수지뷰', '#가족펜션', '#숙소하다_공주', '#숙소하다_충청남도˳˳사진', '#충남여행', '#공주여행', '#공주가볼만한곳', '#공주숙소', '#충남숙소', '#공주펜션', '#충남펜션', '#공주독채펜션', '#가족펜션추천', '#독채펜션추천', '#뷰맛집숙소', '#감성숙소', '#대전근교여행', '#공주데이트', '#숙소추천', '#여행스타그램', '#국내여행']",소호스테이,0,충청남도 공주시 계룡면 양화리 341-7
601,"✅ #고성_솔즈베리풀빌라..동해의 일출과 설악산의 풍경을 동시에 누릴수 있는 ""솔즈베리풀빌라"" 자연속에서 누구에게도 방해받지 않으며 오롯이 우리만의 공간에서 힐링하기 좋은 공간..확트인 통창으로 포근한 햇살을 만끽할수 있으며 화이트톤으로 깔끔하게 꾸며진 침실, 별장에 놀러온듯한 아웃도어 형식의 거실에는 벽난로와 빔프로젝트까지 갖춰져있어서 캠핑 분위기까지 낼수 있다. 확트인 정원과 함께 24시간 언제든 온수풀을 즐길수 있어서 더욱 매력적인 공간..평화로운 마을 풍경을 바라보며 조용하게 자연을 누리다 올수 있으며 쏟아질듯한 밤하늘을 즐기기에도 좋다. 주변에 음식점이나 마트가 없기 때문에 들어가기전에 필요한 물품들을 사가는 것을 추천..✔ 더 많은 고성숙소는 #감성숙소_고성✔ 더 많은 강원도숙소는 #감성숙소_강원도..#강원도 #고성 #솔즈베리풀빌라- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍솔즈베리풀빌라📍강원도 고성군 토성면 용암리 147📍평일 350,000원 (비수기 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @zzung_hainsta by @obse_kyeonginsta by @dal.jiinsta by @hanthree_ insta by @nosungwooinsta by @arixju.#고성여행 #고성펜션 #고성풀빌라 #고성독채펜션 #고성숙소 #속초펜션 #속초풀빌라 #강원도펜션 #강원도여행 #강원도독채펜션 #강원도풀빌라 #감성숙소 #온수풀빌라",2021-02-08,2174,"['#고성_솔즈베리풀빌라..동해의', '#감성숙소_고성✔', '#감성숙소_강원도..', '#강원도', '#고성', '#솔즈베리풀빌라-', '#고성여행', '#고성펜션', '#고성풀빌라', '#고성독채펜션', '#고성숙소', '#속초펜션', '#속초풀빌라', '#강원도펜션', '#강원도여행', '#강원도독채펜션', '#강원도풀빌라', '#감성숙소', '#온수풀빌라']['#강원도', '#속초', '#고성', '#고성여행', '#속초여행', '#감성숙소', '#솔즈베리풀빌라', '#풀빌라추천', '#속초숙소', '#숙소추천']",솔즈베리풀빌라,0,강원도 고성군 토성면 용암리 147-16
602,"✅ #영주_영주네별장.영주 조용한 마을안 푸르른 자연과 힐링하기 좋은 ""영주네별장"" 푸드스타일리스트의 스튜디오를 독채펜션으로 이용할수 있어서 오롯이 우리만을 위한 공간으로 사용할수 있다..외관부터 내부까지 전체적으로 화이트톤으로 깔끔하게 꾸며져있으며 우드톤의 가구들이 어우려져 따스한 느낌을 준다. 해외에서 하나하나 모아온 소품들이 가득한 장식장이 있는 주방부터 계절의 흐름에 따라 뒤바뀌는 산의 풍경을 만끽할수 있는 통창이 있는 거실과 침실, 넓은 마당과 테라스까지 있어 부족함없이 쉬었다올수 있는 공간이다..평화로운 숲속에서 바람소리, 새소리를 배경삼아 도란도란 이야기를 나누며 따뜻한 차를 마시기 좋은 공간. 별이 쏟아질듯한 밤하늘을 바라보며 하루를 마무리하고 아름다운 일출을 바라보며 조식을 먹으며 기분 좋은 하루를 시작할수있다..✔ 더 많은 영주숙소는 #감성숙소_영주✔ 더 많은 경상북도숙소는 #감성숙소_경상북도.#경상북도 #영주 #영주네별장- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍영주네별장📍경북 영주시 봉현면 소백로📍평일 220,000원 (2인 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @__2summerinsta by @ugyeomee insta by @_0june blog by @studio_0june.#영주여행 #영주펜션 #영주독채펜션 #경북여행 #경북펜션 #숲속뷰펜션 #독채펜션 #감성숙소",2021-01-27,2823,"['#영주_영주네별장.영주', '#감성숙소_영주✔', '#감성숙소_경상북도.', '#경상북도', '#영주', '#영주네별장-', '#영주여행', '#영주펜션', '#영주독채펜션', '#경북여행', '#경북펜션', '#숲속뷰펜션', '#독채펜션', '#감성숙소']['#영주', '#영주네별장', '#숲뷰', '#야외스파', '#가족펜션', '#숙소하다_영주', '#숙소하다_경상북도˳˳사진', '#국내여행', '#여행지추천', '#영주여행', '#영주카페', '#영주맛집', '#영주가볼만한곳', '#영주숙소', '#숙소추천', '#감성숙소', '#독채펜션', '#펜션추천']",영주네별장,0,
603,"✅ #서울_꽃에게온편지..서촌 누하동 골목 옛날 주택을 개조하여 고즈넉한 분위기를 담은 ""꽃에게온편지"" 플라워 스튜디오로 운영되는 공간인만큼 푸릇한 식물이 가득 채워져 색다른 매력을 느낄수 있는 공간..아기자기한 소품들과 주인장의 감성을 물씬 담은 아늑하고 편안한 공간에서 꽃향기를 맡으며 우리만의 힐링 여행을 선물 받을수 있다. 유럽의 조용한 마을을 떠올리게 하는 입구부터 침실과 작업실 겸 거실까지 모든 공간은 포토존으로 사용해도 될만큼 예쁘게 꾸며져있어서 숙소에만 머물러도 충분히 즐길수 있는 공간..계절의 흐름에 따라 바뀌는 식물과 꽃들과 함께 도심 속에서 자연을 느낄수 있는 공간. 서촌 중심에 자리하고 있어 경복궁이나 주변 맛집, 카페가 많기 때문에 관광하기에도 좋다..✔ 더 많은 종로숙소는 #감성숙소_종로✔ 더 많은 서울숙소는 #감성숙소_서울...#서울 #종로 #꽃에게온편지- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍꽃에게온편지📍서울 종로구 필운대로3길 5-1📍평일 120,000원대 (비수기 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @angelin_s2_jj insta by @lettersfromflowersinsta by @_danie_einsta by @lettersfrom_stayinsta by @_____network.#서울여행 #서울펜션 #서울독채펜션 #서울숙소 #서촌에어비앤비 #에어비앤비 #서촌 #서울에어비앤비 #에어비엔비 #감성숙소 #레터스프롬플라워 #플라워스튜디오",2021-01-06,1005,"['#서울_꽃에게온편지..서촌', '#감성숙소_종로✔', '#감성숙소_서울...', '#서울', '#종로', '#꽃에게온편지-', '#서울여행', '#서울펜션', '#서울독채펜션', '#서울숙소', '#서촌에어비앤비', '#에어비앤비', '#서촌', '#서울에어비앤비', '#에어비엔비', '#감성숙소', '#레터스프롬플라워', '#플라워스튜디오']['#서촌', '#꽃에게온편지', '#서울감성숙소', '#인생샷명소', '#숙소하다_서울˳˳사진', '#서울숙소', '#서촌숙소', '#서촌여행', '#에어비앤비', '#에어비앤비추천', '#서촌에어비앤비', '#에어비앤비서울', '#감성숙소', '#숙소추천']",꽃에게온편지,0,
604,"✅ #통영_브라운스테이..통영 변두리에서 푸른 바다를 만끽할수 있는 ""브라운스테이"" 탁트인 전망에서 별과 바다, 바람이 선물해주는 평온한 일상을 우리만의 공간에서 즐길수 있다..따스한 우드톤으로 인테리어된 공간에서 곳곳에 놓인 아기자기한 소품들은 주인장의 감성과 배려를 느낄수 있다. 확트인 통창에서 하늘과 바다가 만들어내는 그림같은 풍경을 즐길수 있는 공간. 파도소리와 함께 욕조에서 몸을 노곤노곤 녹이면 지친 일상에서 쌓인 피로를 풀수 있다..바베큐공간, 테라스, 욕조에 따라 룸 컨디션이 다르니 취향에 따라 골라갈수 있다. 깊은 밤 조명을 끄고 조용히 앉아 쏟아질듯한 별들과 함께 불빛 없는 바다를 바라보며 하루를 마무리하기에 좋다..✔ 더 많은 통영숙소는 #감성숙소_통영✔ 더 많은 경상남도숙소는 #감성숙소_경상남도..#경상남도 #통영 #브라운스테이- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍브라운스테이📍경남 통영시 평인일주로 427📍평일 118,000원 (204호, 비수기 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @movegi_pic insta by @__ella.lifeinsta by @wubmine_hyunnyinsta by @_50191.#통영여행 #통영펜션 #통영풀빌라 #통영독채펜션 #통영숙소 #경남풀빌라 #경남독채펜션 #경남여행 #감성숙소",2020-12-21,5337,"['#통영_브라운스테이..통영', '#감성숙소_통영✔', '#감성숙소_경상남도..', '#경상남도', '#통영', '#브라운스테이-', '#통영여행', '#통영펜션', '#통영풀빌라', '#통영독채펜션', '#통영숙소', '#경남풀빌라', '#경남독채펜션', '#경남여행', '#감성숙소']['#브라운스테이', '#숙소다녀왔습니다_통영', '#브라운스테이📍경남']['#통영', '#브라운스테이', '#숙소기록', '#숙소기록_국내', '#숙소기록_통영⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#통영숙소', '#통영숙소추천', '#통영가볼만한곳', '#통영여행', '#통영감성숙소', '#통영핫플', '#통영핫플레이스', '#통영풀빌라', '#통영에어비앤비', '#통영독채펜션', '#통영펜션']['#통영', '#브라운스테이', '#통영숙소', '#통영여행', '#통영숙소추천', '#통영감성숙소', '#감성숙소', '#통영오션뷰펜션']",브라운스테이,0,경상남도 통영시 평림동 1004
605,"✅ #밀양_구름자리..옛지명 구름 동네라고 불리울만큼 높은 위치에서 자연을 즐길수 있는 ""구름자리"" 산으로 둘러쌓여있으며 멀리서 보이는 밀양강의 경치까지 확트인 풍경을 즐길수 있는 조용하고 한적한 공간..나무와 천연 흙으로 지은 친환경 집이라 군불을 때어 시골집에 온듯한 느낌을 주는 공간. 달하우스는 2인 기준이며 구름자리는 최대 5인까지 들어갈수 있어서 친구, 연인, 가족들과 상황에 맞게 골라갈수 있다. 이 숙소의 가장큰 매력 포인트는 자연을 바라보며 돌판 삼겹살을 즐길수 있는데 고구마를 장작에 구워먹으며 바베큐까지 즐길수 있다. 달하우스 이용 고객이 우선적으로 돌판을 사용할수 있기 때문에 예약할때 참고할것..구름, 달, 별, 바람을 친구삼아 자연속에서 살고있다는 주인장의 감성을 그대로 느낄수 있다. 살랑대며 부는 바람을 맞으며 그날 그날 다른 모습으로 바뀌는 구름과 함께 쏟아질듯한 별까지 감상할수 있는 공간..✔ 더 많은 밀양숙소는 #감성숙소_밀양✔ 더 많은 경상남도숙소는 #감성숙소_경상남도..#경상남도 #밀양 #구름자리 #달하우스- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -📍구름자리📍경남 밀양시 산외면 엄광4길 132📍평일 150,000원대 (별채, 2인, 12월 기준)- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -Contents by Insta. gamsung_curationImage source.insta by @mamedreoinsta by @djoo9747insta by @h_juyuninsta by @love.gabriella_insta by @si__deng9012insta by @tina_unni .#밀양여행 #밀양펜션 #밀양독채펜션 #경남펜션 #경남여행 #경남독채펜션 #감성숙소 #독채펜션 #에어비앤비 #숙소뷰",2020-12-16,4539,"['#밀양_구름자리..옛지명', '#감성숙소_밀양✔', '#감성숙소_경상남도..', '#경상남도', '#밀양', '#구름자리', '#달하우스-', '#밀양여행', '#밀양펜션', '#밀양독채펜션', '#경남펜션', '#경남여행', '#경남독채펜션', '#감성숙소', '#독채펜션', '#에어비앤비', '#숙소뷰']['#구름자리⠀-', '#숙소다녀왔습니다_밀양📍경남']",구름자리,0,경상남도 밀양시 산외면 엄광리 54
